2018-02-02 10:02:11,756 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/en.txt']
2018-02-02 10:12:29,748 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:12:29,748 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:12:29,749 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:12:29,749 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:12:29,750 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/en.txt
2018-02-02 10:12:29,750 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/en.txt']
2018-02-02 10:13:12,103 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:12,103 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:12,104 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:12,104 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:12,104 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/en.txt
2018-02-02 10:13:12,104 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/en.txt']
2018-02-02 10:13:29,436 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:29,436 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:29,437 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:29,437 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:29,437 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/en.txt
2018-02-02 10:13:29,437 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/en.txt']
2018-02-02 10:13:48,585 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:48,585 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:48,586 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/cn.txt
2018-02-02 10:13:48,586 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/cn.txt']
2018-02-02 10:13:48,587 | ChineseStopKeywords.py | ChineseStopKeywords | 36 | INFO    : 加载用户停用词：../resources/stoplists/en.txt
2018-02-02 10:13:48,587 | ChineseStopKeywords.py | ChineseStopKeywords | 39 | INFO    : 加载用户停用词完成：['../resources/stoplists/en.txt']
2018-02-02 12:45:07,112 | log.py | log | 21 | INFO    : asdf
2018-02-02 12:45:07,128 | log.py | log | 22 | INFO    : asdf=====
2018-02-02 12:45:07,128 | log.py | log | 23 | INFO    : asdf =====
